회사명,거래소코드,회계년도,기업가치(EV)(IFRS),EBITDA(IFRS),EBITDA/매출액(IFRS),EV/EBITDA(IFRS),PER(최고)(IFRS),PER(최저)(IFRS),PBR(최고)(IFRS),PBR(최저)(IFRS),PCR(최고)(IFRS),PCR(최저)(IFRS),PSR(최고)(IFRS),PSR(최저)(IFRS),영업활동으로 인한 현금흐름(간접법)(*)(요약)(IFRS연결),투자활동으로 인한 현금흐름(*)(요약)(IFRS연결),재무활동으로 인한 현금흐름(*)(요약)(IFRS연결),현금및현금성자산의 증가(요약)(IFRS연결)
삼환기업(주),000360,2013/12,22162.13,-45287.49,-8.49,0,0,0,0,0,0,0,0.13,0.03,-9828,328194,-321109,-2725
삼환기업(주),000360,2014/12,-6356.56,-11383.26,-2.23,0,0,0,0,0,2.17,0.61,0.08,0.02,60479,18299,-89474,-10504
상신브레이크(주),041650,2011/12,152700.64,18361.87,8.38,8.32,18.63,8.92,1.98,0.95,8.21,3.93,0.62,0.3,23062,-33182,14262,3921
상신브레이크(주),041650,2012/12,128353.31,22705.99,9.66,5.65,11.99,6.9,1.59,0.92,8.57,4.93,0.49,0.28,15733,-25751,9143,-1565
상신브레이크(주),041650,2013/12,172038.32,27445.37,10.9,6.27,9.61,4.71,1.7,0.83,6.14,3.01,0.58,0.29,28699,-24184,508,4445
상신브레이크(주),041650,2014/12,193723.8,30530.19,10.76,6.35,11.62,6.36,2.14,1.17,11.68,6.39,0.74,0.4,13351,-32909,13775,-5921
상신브레이크(주),041650,2015/12,212838.61,37931.27,12.88,5.61,7.84,4.94,1.62,1.02,6.96,4.39,0.66,0.42,38711,-37790,2741,3308
상신브레이크(주),041650,2016/12,193935.98,37319.16,12.38,5.2,7.32,5.24,1.29,0.92,7.98,5.71,0.62,0.44,32399,-15097,-13073,4282
상신브레이크(주),041650,2017/12,233037.1,38705.92,12.86,6.02,8.82,6.23,1.17,0.83,6.41,4.53,0.63,0.45,29796,-49921,37367,15346
상신브레이크(주),041650,2018/12,181636.75,26813.2,9.06,6.77,10.69,4.43,1.03,0.43,8.45,3.5,0.61,0.25,17028,-30943,20084,5697
상신브레이크(주),041650,2019/12,164177.07,31021.58,10.17,5.29,8.61,5.62,0.56,0.36,8.04,5.25,0.34,0.22,7351,1427,5126,8669
상신브레이크(주),041650,2020/12,165563.04,20970.11,7.59,7.9,29.32,15.7,0.42,0.22,3.96,2.12,0.28,0.15,18954,-23663,1848,-4051
상신브레이크(주),041650,2021/12,176812.85,25967.59,8.25,6.81,22.38,11.67,0.68,0.35,6.07,3.17,0.42,0.22,20457,-29921,9252,2561
새론오토모티브(주),075180,2011/12,62005.78,15738.7,13.09,3.94,11.82,6.92,1,0.59,7.17,4.2,0.97,0.57,20335,-21893,-1440,-2860
새론오토모티브(주),075180,2012/12,91919.26,15781.52,12.32,5.82,14.22,9.74,0.94,0.65,11.21,7.68,0.89,0.61,19366,-17469,-32,1000
새론오토모티브(주),075180,2013/12,162096.82,22092.5,16.23,7.34,14.18,7.33,1.43,0.74,9.85,5.09,1.38,0.71,31906,-25118,-4537,2017
새론오토모티브(주),075180,2014/12,203473.2,25347.24,18.17,8.03,15.06,10.99,1.63,1.19,8.55,6.24,1.67,1.22,38472,-36755,-7308,-5408
새론오토모티브(주),075180,2015/12,153594.92,26187.41,18.18,5.87,12.1,8.6,1.39,0.99,8.49,6.04,1.5,1.07,34578,-25344,-3840,5676
새론오토모티브(주),075180,2016/12,149396.57,22780.53,16.35,6.56,11.56,10.21,0.98,0.86,6.1,5.39,1.17,1.03,38745,-22339,-3840,12047
새론오토모티브(주),075180,2017/12,116674.02,14762.11,11.81,7.9,25.75,21.5,0.94,0.78,12.39,10.34,1.28,1.07,8703,8800,-3648,11940
새론오토모티브(주),075180,2018/12,72188.29,16394.5,13.81,4.4,14.77,8.3,0.82,0.46,6.07,3.41,1.21,0.68,31896,-3079,-2880,26177
새론오토모티브(주),075180,2019/12,64099.53,16178.99,13.36,3.96,11.05,7.75,0.63,0.44,7.13,5,0.97,0.68,16153,-16890,-3494,-3650
새론오토모티브(주),075180,2020/12,93908.93,6972.99,6.53,13.47,9.69,3.85,0.69,0.27,5.44,2.16,1.27,0.51,15093,-31015,-3290,-19511
새론오토모티브(주),075180,2021/12,70077.09,7846.26,7.82,8.93,17.03,10.32,0.79,0.48,9.93,6.01,1.62,0.98,20289,1783,-3500,22912
샘표(주),007540,2011/12,90175.14,13546.65,5.99,6.66,19.54,10.65,0.68,0.37,235.38,128.35,0.5,0.27,358,-15028,6878,-7749
샘표(주),007540,2012/12,156031.37,20125.14,8.86,7.75,14.4,7.8,0.98,0.53,5.9,3.19,0.61,0.33,23361,-2737,-9766,11066
샘표(주),007540,2013/12,132931.09,18373.72,7.68,7.23,17.47,10.08,1.02,0.59,8.64,4.99,0.64,0.37,17565,-21837,4389,204
샘표(주),007540,2014/12,161643.94,19272.83,8.14,8.39,24.76,12.18,1.31,0.65,9.33,4.59,0.86,0.42,21859,-863,-19976,787
샘표(주),007540,2015/12,216492.27,21867.65,8.87,9.9,26.4,10.07,2.36,0.9,0,0,1.5,0.57,-2854,-20529,21928,-1948
샘표(주),007540,2016/12,74656.89,6143.38,221.06,12.15,241.21,92.55,2.9,1.11,58.55,22.47,111.37,42.74,5062,-11994,-7092,-13994
샘표(주),007540,2017/12,86482.85,4618.19,74.43,18.73,15.92,10.69,0.89,0.6,359.27,241.26,20.32,13.65,32831,-43566,11622,9175
샘표(주),007540,2018/12,95325.48,8215.95,85.72,11.6,13.6,6.29,1.17,0.54,471.01,217.69,18.24,8.43,27624,-17139,-8889,1498
샘표(주),007540,2019/12,116730.81,13740.88,91.11,8.5,18.05,7.94,1.27,0.56,0,0,13.46,5.92,41024,-23901,-18037,-1188
샘표(주),007540,2020/12,139346.5,16898.99,92.45,8.25,12.5,3.39,1.26,0.34,189.87,51.43,12.26,3.32,48166,-21686,-8707,17204
샘표(주),007540,2021/12,122468.31,11489.54,88.97,10.66,15.57,9.27,0.97,0.58,103.66,61.71,14.25,8.48,33192,-68594,34128,-1049
샘표식품(주),248170,2016/12,,,,,,,,,,,,,12611,-10200,-6630,-4652
샘표식품(주),248170,2017/12,183464.43,30138.64,11.25,6.09,17.38,11.82,1.77,1.2,5.77,3.92,0.75,0.51,33503,-16191,-11931,6396
샘표식품(주),248170,2018/12,144394.7,32417.69,12.05,4.45,12.61,6.47,1.75,0.9,8.94,4.59,0.84,0.43,26357,-17621,-8043,591
샘표식품(주),248170,2019/12,167801.66,42459.83,15.61,3.95,7.67,5.23,1.18,0.81,4.19,2.86,0.66,0.45,42499,-25000,-18095,-871
샘표식품(주),248170,2020/12,232773.3,54635.82,17.68,4.26,8.51,2.66,1.42,0.45,5.92,1.85,0.84,0.26,45980,-20597,-9188,15562
샘표식품(주),248170,2021/12,221479.34,35751.74,10.48,6.19,14.3,8.3,1.54,0.89,10.42,6.05,0.92,0.53,32031,-63298,31695,652
서울도시가스(주),017390,2011/12,189966.37,41471.54,2.46,4.58,6.41,4.97,0.45,0.35,3.8,2.95,0.16,0.13,72034,-105307,-15862,-49286
서울도시가스(주),017390,2012/12,267225.52,47718.05,2.53,5.6,6.86,3.55,0.61,0.31,4.01,2.08,0.22,0.11,102567,-21244,-10852,69751
서울도시가스(주),017390,2013/12,438406.05,43406.17,2.3,10.1,11.36,6.58,0.91,0.52,10.55,6.11,0.35,0.2,68954,-63462,-6288,-1076
서울도시가스(주),017390,2014/12,666370.63,34197.43,1.87,19.49,15.1,10.19,1.02,0.69,16.25,10.97,0.44,0.3,54896,-138542,-11963,-95237
서울도시가스(주),017390,2015/12,464219.52,28698.07,1.87,16.18,16.28,10.31,0.94,0.6,67.04,42.43,0.51,0.32,10295,43458,-10064,44200
서울도시가스(주),017390,2016/12,333467.95,23972.89,1.89,13.91,16.27,10.76,0.66,0.44,7.42,4.9,0.44,0.29,76829,-98628,-5862,-26464
서울도시가스(주),017390,2017/12,384832.54,42747.06,3.18,9,11.3,8.71,0.56,0.43,10.85,8.36,0.37,0.29,44811,-27307,-7663,7997
서울도시가스(주),017390,2018/12,407949.46,34464.54,2.49,11.84,15.99,12.97,0.54,0.44,0,0,0.35,0.29,-152894,92914,-7533,-67515
서울도시가스(주),017390,2019/12,403841.48,44789.03,3.31,9.02,31.33,23.3,0.48,0.36,2.12,1.58,0.33,0.24,211385,-218716,-11533,-18380
서울도시가스(주),017390,2020/12,496051.56,43844,3.45,11.31,3.74,1.91,0.57,0.29,10.79,5.52,0.45,0.23,57059,18263,-69786,5105
서울도시가스(주),017390,2021/12,851454.96,31922.59,2.51,26.67,128.31,53.49,1.03,0.43,10847.63,4522.46,0.81,0.34,2592,29038,-12227,19329
서울식품공업(주),004410,2011/12,42930.58,1033.6,2.84,41.54,0,0,1.8,0.9,0,0,1.09,0.54,-1926,-2484,4759,349
서울식품공업(주),004410,2012/12,46462.32,3520.06,9.13,13.2,30.22,17.68,1.65,0.97,81.58,47.72,1.03,0.6,522,-1339,565,-260
서울식품공업(주),004410,2013/12,50054.37,3274.25,7.91,15.29,44.04,26.19,1.93,1.15,12.75,7.58,1.16,0.69,3749,-4487,169,-569
서울식품공업(주),004410,2014/12,46983.19,3098.88,7.44,15.16,53.81,36.88,1.53,1.05,14.56,9.98,0.93,0.64,1991,-3248,1228,-30
서울식품공업(주),004410,2015/12,76343.11,3715.39,7.9,20.55,71.12,18.74,4.06,1.07,24.1,6.35,2.21,0.58,4406,-8096,3928,235
서울식품공업(주),004410,2016/12,81962.58,2816.94,6.42,29.1,226.21,147.61,2.48,1.62,59.51,38.83,1.5,0.98,,,,
서울식품공업(주),004410,2017/12,128652.09,3673.6,6.5,35.02,573.15,17.41,4.17,0.13,29.54,0.9,1.92,0.06,,,,
서울식품공업(주),004410,2018/12,99131.95,4684.86,6.62,21.16,173.82,78.46,4.01,1.81,18.75,8.46,1.53,0.69,,,,
서울식품공업(주),004410,2019/12,99445.95,4582.14,7.37,21.7,0,0,3.17,2.13,17.27,11.61,1.25,0.84,,,,
서울식품공업(주),004410,2020/12,124862.96,5155.28,8.37,24.22,0,0,4.19,1.24,19.18,5.68,1.92,0.57,,,,
서울식품공업(주),004410,2021/12,158676.43,938.22,1.7,169.12,0,0,7.84,2.61,123.17,41.06,3.67,1.22,,,,
선도전기(주),007610,2011/12,48558.21,1662.37,2.59,29.21,52.95,28.94,0.81,0.44,0,0,0.84,0.46,2290,-1470,-486,334
선도전기(주),007610,2012/12,48975.03,227.92,0.42,214.88,0,0,1.1,0.59,0,0,1.33,0.72,-6270,-1140,2350,-5060
선도전기(주),007610,2013/12,56731.69,2397.71,2.21,23.66,80.32,51.88,0.92,0.59,0,0,0.59,0.38,-5581,-4906,10483,-3
선도전기(주),007610,2014/12,66989.11,1946.04,2.19,34.42,197.47,147.25,0.79,0.59,11.27,8.4,0.59,0.44,7018,-16324,11429,2124
선도전기(주),007610,2015/12,69639.94,4525.21,5.03,15.39,34,25.67,0.75,0.57,9.79,7.39,0.55,0.41,6419,-2150,-1694,2575
선도전기(주),007610,2016/12,109995.43,4196.95,4.51,26.21,54.07,19.72,1.57,0.57,0,0,1.15,0.42,-9548,-1999,6917,-4630
선도전기(주),007610,2017/12,90801.83,3228.57,3.03,28.12,84.96,49.6,1.13,0.66,20.36,11.89,0.78,0.46,3659,-6678,3745,726
선도전기(주),007610,2018/12,115862.28,4140.46,5.03,27.98,12932.44,4186.06,2.47,0.8,130.37,42.2,2.04,0.66,2467,-3491,2846,1822
선도전기(주),007610,2019/12,102377.19,1666.73,1.89,61.42,0,0,1.56,0.65,0,0,1.26,0.52,-887,-10685,9569,-2003
선도전기(주),007610,2020/12,103748.84,679.85,0.85,152.61,0,0,0.87,0.37,0,0,0.79,0.34,-4325,3381,1165,221
선도전기(주),007610,2021/12,116115.79,-9256.04,-12.32,0,0,0,1.75,0.89,0,0,1.38,0.7,-6751,1020,4917,-814
성문전자(주),014910,2011/12,36647.52,6508.15,10.46,5.63,11.71,5.52,1.64,0.77,16.29,7.68,0.83,0.39,2030,-3654,1039,-666
성문전자(주),014910,2012/12,27900.56,507.83,1.21,54.94,0,0,1.46,0.77,9.43,4.98,1.04,0.55,7775,-1706,-5994,3
성문전자(주),014910,2013/12,26838.58,-652.34,-1.61,0,0,0,1.16,0.8,0,0,0.83,0.56,-1108,-636,8861,7113
성문전자(주),014910,2014/12,25547.65,-529.42,-1.45,0,0,0,0.92,0.61,45.77,30.2,0.67,0.44,-503,-2940,2772,-646
성문전자(주),014910,2015/12,52992.4,-42.02,-0.12,0,0,0,1.83,0.71,161.8,62.99,1.55,0.6,798,-2677,-4353,-6153
성문전자(주),014910,2016/12,187212.87,682.35,2.27,274.36,0,0,8.91,0.98,98.7,10.88,8.63,0.95,2521,436,-1922,1037
성문전자(주),014910,2017/12,39791.51,297.61,1.03,133.7,0,0,6.19,1.13,255.63,46.48,6.56,1.19,2362,-2740,2210,1781
성문전자(주),014910,2018/12,58175.6,1466.93,5.9,39.66,89.43,46.01,2.45,1.26,121.29,62.39,3.08,1.58,985,-6805,2355,-3466
성문전자(주),014910,2019/12,49890.75,-1140.19,-6.31,0,0,0,2.85,1.15,172.43,69.48,4.52,1.82,2017,-1607,-939,-526
성문전자(주),014910,2020/12,41766.61,163.69,0.86,255.15,0,0,1.8,0.75,76.57,32.06,2.54,1.06,503,483,-422,551
성문전자(주),014910,2021/12,55554.29,1314.43,4.97,42.26,76.41,45.52,2.23,1.33,65.79,39.2,2.34,1.39,3341,-7298,8661,4808
성보화학(주),003080,2011/12,35252.48,2842.61,6.9,12.4,30.33,22.24,0.64,0.47,15.91,11.66,1.31,0.96,,,,
성보화학(주),003080,2012/12,43304.15,4039.16,8.91,10.72,18.95,14.44,0.66,0.5,24.35,18.55,1.24,0.95,,,,
성보화학(주),003080,2013/12,45759.7,5075.34,10.22,9.02,18.87,14.17,0.77,0.58,44.5,33.41,1.33,1,,,,
성보화학(주),003080,2014/12,79380.19,6481.2,11.88,12.25,19.48,11.99,1.04,0.64,0,0,1.65,1.02,,,,
성보화학(주),003080,2015/12,116295.62,6596.67,11.77,17.63,44.14,26.06,1.69,1,0,0,2.57,1.52,,,,
성보화학(주),003080,2016/12,52146.1,2234.31,3.85,23.34,1.84,0.14,0.91,0.07,0,0,2.38,0.18,,,,
성보화학(주),003080,2017/12,93534.85,-666.15,-1.14,0,15.52,11.7,0.96,0.72,30.96,23.34,2.47,1.86,,,,
성보화학(주),003080,2018/12,83639.92,3355.3,6.78,24.93,22.88,18.6,0.94,0.76,17.08,13.89,2.83,2.3,,,,
성보화학(주),003080,2019/12,67453.88,-884.26,-2.11,0,0,0,0.81,0.61,0,0,2.79,2.11,,,,
성보화학(주),003080,2020/12,72240.83,-277.33,-0.54,0,0,0,0.87,0.39,0,0,2.25,1.02,-403,3081,-4549,-1871
성보화학(주),003080,2021/12,63161.36,4722.14,8.18,13.38,127.28,70.71,0.99,0.55,10.9,6.06,2.28,1.27,11298,-10112,-1858,-672
성신양회(주),004980,2011/12,668949.27,61089.19,13.07,10.95,0,0,0.32,0.14,0,0,0.21,0.09,-7067,54554,-48914,-1511
성신양회(주),004980,2012/12,661369.03,67037.92,12.86,9.87,65.32,28.6,0.34,0.15,9.04,3.96,0.2,0.09,11906,48404,-57765,2434
성신양회(주),004980,2013/12,717671.94,96289.3,16.49,7.45,48.85,29.99,0.56,0.34,3.45,2.12,0.31,0.19,52035,-84378,30542,-1830
성신양회(주),004980,2014/12,793953.95,95405.35,16.03,8.32,41.51,18.53,1.09,0.49,6.89,3.07,0.59,0.26,51605,-13221,-35556,2748
성신양회(주),004980,2015/12,678278.09,84707.8,13.02,8.01,0,0,1.87,0.76,4.33,1.76,0.81,0.33,122662,-34575,-77053,11052
성신양회(주),004980,2016/12,529870.18,87259.69,13.35,6.07,28.36,13.52,1.21,0.58,3.2,1.53,0.55,0.26,112092,-18133,-107452,-13486
성신양회(주),004980,2017/12,464175.47,84779.09,13.78,5.48,17.08,10.36,0.59,0.36,3.24,1.97,0.34,0.21,64734,-30841,-29804,4021
성신양회(주),004980,2018/12,611786.82,74966.84,12.15,8.16,28.41,7.89,1.29,0.36,26.67,7.41,0.77,0.21,20325,-54084,28488,-5231
성신양회(주),004980,2019/12,467081.51,59758.82,11.3,7.82,22.16,9.05,1.01,0.41,6.95,2.84,0.73,0.3,56453,-23570,-22648,10243
성신양회(주),004980,2020/12,471328.44,63014.5,12.7,7.48,23.37,9.7,0.61,0.25,4.18,1.73,0.48,0.2,38214,-30193,12120,19967
성신양회(주),004980,2021/12,711899,66041.53,11.53,10.78,79.14,28.05,1.29,0.46,17.76,6.3,0.89,0.32,26855,-23768,16416,19640
성지건설(주),005980,2011/12,127284.62,-13379.86,-14.88,0,28.19,0.11,32.48,0.13,120.96,0.47,18,0.07,,,,
성지건설(주),005980,2012/12,58533.48,2068.87,2.59,28.29,33.31,4.65,5.28,0.74,0,0,4.05,0.56,,,,
성지건설(주),005980,2013/12,82187.25,5771.36,4.63,14.24,49.3,15.22,2.4,0.74,0,0,1.27,0.39,,,,
성지건설(주),005980,2014/12,64202.5,2463.81,1.47,26.06,240.68,128.47,1.32,0.7,156.16,83.35,0.52,0.28,,,,
성지건설(주),005980,2015/12,39996.93,-12151.18,-8.93,0,0,0,1.22,0.73,5.11,3.06,0.52,0.31,,,,
성지건설(주),005980,2016/12,190804.56,-6985.64,-6.44,0,0,0,68.92,4.07,0,0,26.9,1.59,,,,
성지건설(주),005980,2017/12,106213.71,-4653.97,-4.14,0,0,0,4.75,1.22,0,0,2.39,0.61,,,,
성창기업지주(주),000180,2011/12,89937.48,8226.56,60.48,10.93,11.82,6.63,1.21,0.68,54.42,30.52,7.08,3.97,11965,-5042,-7647,-724
성창기업지주(주),000180,2012/12,105712.62,3278.09,33.41,32.25,27.09,14.73,1.82,0.99,32.05,17.43,15.75,8.56,-9866,151698,-107847,33962
성창기업지주(주),000180,2013/12,95309.79,1549.45,19.64,61.51,136.94,78.82,1.91,1.1,0,0,20.87,12.01,-6339,-19373,530,-25185
성창기업지주(주),000180,2014/12,108971.49,1697.12,18.72,64.21,85.3,51.34,1.77,1.07,59.71,35.94,17.2,10.35,-6614,9424,-2618,231
성창기업지주(주),000180,2015/12,190101.45,1287.62,14.76,147.64,144.92,54.02,2.49,0.93,158.13,58.94,32.96,12.29,13875,-13249,23759,24482
성창기업지주(주),000180,2016/12,218482.34,854.07,10.28,255.81,208.98,11.28,1.35,0.07,170.88,9.23,44.06,2.38,2279,-18962,-6677,-23194
성창기업지주(주),000180,2017/12,180771.85,802.25,9.68,225.33,24.8,19.1,0.82,0.63,18.49,14.24,27.26,20.99,6675,12446,-18088,858
성창기업지주(주),000180,2018/12,134900.71,715.73,8.97,188.48,107.13,50.88,0.96,0.46,130.54,62,33.14,15.74,-123,-16932,12037,-4888
성창기업지주(주),000180,2019/12,110506.76,405.83,7.04,272.3,79.88,51.03,0.54,0.35,72.86,46.54,28.99,18.52,8739,-10984,2988,808
성창기업지주(주),000180,2020/12,154086.6,618.37,9.56,249.18,175.75,66.81,0.59,0.22,236.02,89.71,28.19,10.72,15863,-5287,-6272,4158
성창기업지주(주),000180,2021/12,168662.4,723.81,9.65,233.02,398,231.93,0.8,0.47,241.69,140.85,32.87,19.16,18277,-4533,-14505,-298
세기상사(주),002420,2011/12,23659.1,286.9,4.76,82.46,0,0,0.62,0.34,0,0,3.14,1.71,-461,653,0,192
세기상사(주),002420,2012/12,23992.58,270.54,4.43,88.68,0,0,0.51,0.37,0,0,2.49,1.81,-106,323,0,217
세기상사(주),002420,2013/12,23353.11,-482.52,-9.29,0,0,0,0.51,0.37,0,0,2.73,2,-898,2705,-2370,-563
세기상사(주),002420,2014/12,23718.6,-358.76,-6.48,0,0,0,1.02,0.39,0,0,4.82,1.85,-589,844,-30,226
세기상사(주),002420,2015/12,31235.48,-258.36,-4.72,0,0,0,1.35,0.47,0,0,6.18,2.16,-572,656,0,85
세기상사(주),002420,2016/12,35393.66,-108.98,-1.99,0,0,0,2.2,0.72,0,0,9.47,3.09,-658,1126,0,468
세기상사(주),002420,2017/12,42008.6,269.73,4.79,155.74,579.87,246.12,2.32,0.99,0,0,9.77,4.15,,,,
세기상사(주),002420,2018/12,38653.31,206.63,3.99,187.06,0,0,2.22,1.09,0,0,9.99,4.92,,,,
세기상사(주),002420,2019/12,35694.33,210.4,4.09,169.65,0,0,1.8,0.9,0,0,7.84,3.91,,,,
세기상사(주),002420,2020/12,37499.18,-582.35,-26.07,0,0,0,1.75,0.82,0,0,16.13,7.58,,,,
세기상사(주),002420,2021/12,62496.36,-838.38,-4.69,0,0,0,1.35,0.14,0,0,1.4,0.14,,,,
세방(주),004360,2011/12,404526.68,45375.33,7.76,8.92,19.45,13.45,0.89,0.62,8.93,6.18,0.73,0.51,55576,-19306,-16213,20004
세방(주),004360,2012/12,424729.06,44226.24,7.73,9.6,18.35,13.29,0.85,0.62,18.21,13.19,0.74,0.54,27442,-14634,-24912,-12116
세방(주),004360,2013/12,438558.86,30343.6,5.77,14.45,74.62,56.01,0.96,0.72,20.85,15.65,0.92,0.69,29165,-3605,-33299,-7740
세방(주),004360,2014/12,426978.57,34430.69,6.07,12.4,36.57,27.44,1,0.75,33.33,25.01,0.91,0.68,17078,21436,-43930,-5416
세방(주),004360,2015/12,357977.38,31892.72,5.66,11.22,40.03,25.18,1,0.63,21.74,13.67,0.94,0.59,34182,767,-5966,28986
세방(주),004360,2016/12,327251.16,24912.5,4.47,13.14,27.89,21.95,0.77,0.61,19.47,15.32,0.76,0.59,24991,-14380,-22234,-11414
세방(주),004360,2017/12,263542.94,18319.7,3.21,14.39,25.32,19.24,0.67,0.51,13.41,10.19,0.65,0.49,29307,-7118,-9468,12504
세방(주),004360,2018/12,257411.09,19253.36,3.42,13.37,27.24,19.88,0.61,0.44,14.36,10.48,0.6,0.44,25113,-26414,-5851,-6998
세방(주),004360,2019/12,301473.27,42702.79,7.48,7.06,0,0,0.67,0.47,8.2,5.77,0.63,0.44,51332,-22024,-14818,14406
세방(주),004360,2020/12,319532.05,45066.16,7.81,7.09,29.09,14.87,0.52,0.27,6.67,3.41,0.49,0.25,40263,-29426,-4696,5412
세방(주),004360,2021/12,300576.21,49587.62,7.99,6.06,23.72,13.42,0.76,0.43,8.86,5.02,0.67,0.38,37011,-2498,-39337,-4339
세방전지(주),004490,2011/12,596531.17,144614.31,15.16,4.12,6.59,4.29,1.44,0.94,8.37,5.45,0.73,0.47,,,,
세방전지(주),004490,2012/12,682521.11,142376.21,16.82,4.79,7.4,5.97,1.25,1.01,4.96,4,0.86,0.69,,,,
세방전지(주),004490,2013/12,783014.13,108236.18,11.78,7.23,11.99,8.59,1.31,0.94,14.83,10.63,0.91,0.66,,,,
세방전지(주),004490,2014/12,564204.91,106231,11.12,5.31,12.54,8.23,1.11,0.73,10.13,6.65,0.81,0.53,,,,
세방전지(주),004490,2015/12,538647.77,125780.63,13.15,4.28,10.18,6.48,1.06,0.68,11.22,7.14,0.84,0.54,67800,-14041,739,54946
세방전지(주),004490,2016/12,570739.36,110484.85,11.52,5.17,9.79,7.79,0.76,0.61,6.76,5.38,0.65,0.52,79426,-169099,13559,-76257
세방전지(주),004490,2017/12,498094.34,105939.88,9.56,4.7,8.53,6.98,0.64,0.53,7.04,5.76,0.51,0.42,83221,-25459,-24683,32112
세방전지(주),004490,2018/12,485044.54,150473.47,12.91,3.22,5.88,4.54,0.58,0.45,3.7,2.85,0.48,0.37,148940,-126193,18189,40931
세방전지(주),004490,2019/12,565860.36,148004.59,13.1,3.82,9.31,6.45,0.68,0.47,10.7,7.41,0.63,0.43,54567,-77577,-13497,-36688
세방전지(주),004490,2020/12,985539.91,124467.32,11.56,7.92,17.59,5.14,0.98,0.29,7.38,2.15,0.99,0.29,185197,-99686,-50482,31337
세방전지(주),004490,2021/12,1108770.64,128111.17,10.3,8.65,23.99,11.07,1.76,0.81,0,0,1.65,0.76,11592,-103615,50628,-40217
세원이앤씨(주),091090,2011/12,272088.38,-10377.31,-4.37,0,0,0,1.88,1.01,35.47,19.06,0.88,0.47,5070,-54827,53130,3380
세원이앤씨(주),091090,2012/12,319452.19,18886.71,6.62,16.91,66.81,41.52,1.48,0.92,0,0,0.58,0.36,-13272,-17083,27191,-3171
세원이앤씨(주),091090,2013/12,226034.55,-2910.62,-1.57,0,0,0,1.55,0.72,10.31,4.79,0.89,0.42,14852,10083,-27503,-2562
세원이앤씨(주),091090,2014/12,259673.78,-4404.24,-2.19,0,0,0,1.74,1.02,0,0,0.74,0.43,-2157,-4353,6707,213
세원이앤씨(주),091090,2015/12,315334.23,9148.87,3.33,34.47,43.04,15.11,2.38,0.84,0,0,1.25,0.44,-22441,-762,23452,207
세원이앤씨(주),091090,2016/12,283900.13,6978.45,3.14,40.68,0,0,1.18,0.74,9.27,5.78,1.09,0.68,25652,-19229,-5002,1416
세원이앤씨(주),091090,2017/12,284612.56,10176.79,6.45,27.97,0,0,1.2,0.66,11.26,6.24,1.5,0.83,20494,-4027,-5943,10272
세원이앤씨(주),091090,2018/12,308275.35,-4049.32,-3.03,0,0,0,2.69,1.05,170.32,66.2,3.55,1.38,2726,-2955,-6660,-6890
세원이앤씨(주),091090,2019/12,270361.67,6161.08,3.39,43.88,0,0,1.58,0.77,0,0,1.5,0.73,-25024,367,34078,9178
세원이앤씨(주),091090,2020/12,291874.05,-1717.34,-1.56,0,0,0,1.47,0.54,35.74,12.99,2.25,0.82,7236,-11607,-2084,-6601
세원이앤씨(주),091090,2021/12,231669.82,-5597.07,-7.09,0,0,0,2.78,0.7,26.97,6.77,6.01,1.51,19361,5181,-26682,-4876
세종공업(주),033530,2011/12,292709.69,41134.01,9.42,7.12,16.2,6.98,2.13,0.92,133.21,57.4,1.13,0.49,-430,-84995,31971,-53041
세종공업(주),033530,2012/12,257946.5,11978.48,2.59,21.53,19.62,13.04,1.24,0.83,6.06,4.03,0.65,0.43,84219,-35142,-18184,27472
세종공업(주),033530,2013/12,309565.82,18326.06,3.96,16.89,13.43,7.94,1.37,0.81,9.35,5.53,0.78,0.46,92834,-42380,-28920,23076
세종공업(주),033530,2014/12,301324.22,13485.07,3,22.35,28.67,18.7,1.4,0.91,60.97,39.77,0.87,0.57,30324,-92718,31115,-28016
세종공업(주),033530,2015/12,270697.11,17266.15,3.74,15.68,13.19,7.92,0.98,0.59,9.32,5.6,0.61,0.37,28673,-67444,28860,-9482
세종공업(주),033530,2016/12,273639.57,13181.46,3.05,20.76,17.17,11.25,0.86,0.57,7.65,5.01,0.6,0.4,81731,-70261,6296,17234
세종공업(주),033530,2017/12,249937.58,-1960.09,-0.5,0,23.44,13.4,0.74,0.42,10.34,5.91,0.58,0.33,-12819,-48959,21169,-45079
세종공업(주),033530,2018/12,262388.18,6540.77,1.68,40.12,564.51,256.59,0.64,0.29,17.96,8.16,0.51,0.23,34006,-40389,15108,9683
세종공업(주),033530,2019/12,228384.07,7817.74,2.03,29.21,72.85,27.9,0.67,0.26,6.63,2.54,0.57,0.22,70937,-90418,29007,10332
세종공업(주),033530,2020/12,385782.71,4078.89,1.23,94.58,0,0,0.8,0.15,13.91,2.61,0.82,0.15,34463,-123650,121778,30383
세종공업(주),033530,2021/12,373092.24,21900.44,5.43,17.04,44.43,27.86,1.03,0.65,20.28,12.71,0.9,0.56,44176,-36426,-12638,991
세하(주),027970,2011/12,159000.13,5513.29,2.94,28.84,0,0,3.78,1.38,0,0,0.65,0.24,,,,
세하(주),027970,2012/12,157376.29,-2537.86,-1.48,0,1.79,0.67,0.94,0.35,117.18,43.69,0.45,0.17,,,,
세하(주),027970,2013/12,134410.04,68.27,0.04,1968.93,0,0,3.12,0.65,0,0,0.39,0.08,,,,
