회사명,거래소코드,회계년도,유동자산구성비율(IFRS),재고자산 대 유동자산비율(IFRS),유동자산 대 비유동자산비율(IFRS),당좌자산구성비율(IFRS),비유동자산구성비율(IFRS),자기자본구성비율(IFRS),타인자본구성비율(IFRS),비유동비율(IFRS),유동비율(IFRS),당좌비율(IFRS),현금비율(IFRS),매입채무 대 재고자산비율(IFRS),부채비율(IFRS),유동부채비율(IFRS),단기차입금 대 총차입금비율(IFRS),순운전자본비율(IFRS),차입금비율(IFRS),CASH FLOW 대 부채비율(IFRS),CASH FLOW 대 차입금비율(IFRS),CASH FLOW 대 총자본비율(IFRS),CASH FLOW 대 매출액비율(IFRS)
(주)경농,002100,2014/12,39.92,75.92,66.44,9.61,60.08,73.2,26.8,82.08,197.73,47.62,19.12,29.34,36.61,27.58,58.8,19.73,13.36,24.73,67.76,6.63,11.35
(주)경농,002100,2015/12,41.8,76.07,71.83,10,58.2,65.28,34.72,89.15,147.27,35.24,8.91,26.03,53.19,43.48,79.18,13.42,29.57,2.6,4.67,0.9,1.74
(주)경농,002100,2016/12,42.51,78.84,73.94,8.99,57.49,66.28,33.72,86.74,149.74,31.68,8.11,28.27,50.87,42.83,85.34,14.12,26.16,-0.42,-0.82,-0.14,-0.27
(주)경농,002100,2017/12,42.63,80.06,74.31,8.5,57.37,68.02,31.98,84.34,146.19,29.15,8.28,27.72,47.01,42.87,92.85,13.47,22.22,13.42,28.38,4.29,8.06
(주)경농,002100,2018/12,43.61,73.64,77.33,11.5,56.39,65.63,34.37,85.92,143.04,37.71,8.62,22.18,52.37,46.45,0,13.12,24.88,9.71,20.43,3.34,6.5
(주)경농,002100,2019/12,46.67,73.21,87.51,12.5,53.33,64.23,35.77,83.03,171.9,46.05,10.96,23.25,55.69,42.27,68.34,19.52,27.85,4.24,8.48,1.52,2.98
(주)경농,002100,2020/12,49.6,71.94,98.39,13.92,50.4,65.95,34.05,76.43,158.64,44.52,10.9,21.33,51.62,47.4,99.23,18.33,23.79,6.35,13.77,2.16,3.9
(주)경농,002100,2021/12,46.96,66.39,88.55,15.78,53.04,68.43,31.57,77.5,176.74,59.4,25.07,18.26,46.13,38.83,83.72,20.39,24.49,15.05,28.34,4.75,8.5
(주)경농,002100,2022/12,50.83,59.96,103.39,20.35,49.17,66.03,33.97,74.45,179.07,71.69,37.8,22.02,51.44,42.99,80.25,22.45,26.22,20.53,40.27,6.97,11.78
(주)경동나비엔,009450,2011/12,49.01,37.86,96.12,30.45,50.99,63.85,36.15,79.85,147.19,91.46,28.48,101.36,56.61,52.15,57.14,15.71,0.18,18.61,5735.66,6.73,4.74
(주)경동나비엔,009450,2012/12,48.39,27.51,93.77,35.08,51.61,59.77,40.23,86.34,140.29,101.7,33.9,160.02,67.3,57.71,1.49,13.9,4.98,17.06,230.75,6.86,5.12
(주)경동나비엔,009450,2013/12,34.8,35.66,53.38,22.39,65.2,53.57,46.43,121.71,79.08,50.87,4.69,137.46,86.68,82.16,91.98,-9.21,17.13,15.27,77.28,7.09,5.75
(주)경동나비엔,009450,2014/12,40.51,30.54,68.11,28.14,59.49,50.74,49.26,117.24,85.61,59.47,3.33,114.16,97.1,93.27,98.13,-6.81,42.34,-1.17,-2.68,-0.58,-0.5
(주)경동나비엔,009450,2015/12,39.97,30.22,66.58,27.89,60.03,57.01,42.99,105.29,95.04,66.32,2.88,139.06,75.4,73.76,98.64,-2.08,17.67,4.48,19.13,1.93,1.4
(주)경동나비엔,009450,2016/12,41.97,28.19,72.33,30.14,58.03,60.46,39.54,95.97,108.01,77.56,8.67,186.09,65.39,64.27,0,3.11,0,33.15,0,13.11,9
(주)경동나비엔,009450,2017/12,44.93,32.43,81.57,30.36,55.07,56.73,43.27,97.09,110.15,74.43,8.26,152.07,76.28,71.9,0,4.14,6.87,20.09,223.14,8.69,5.97
(주)경동나비엔,009450,2018/12,47.55,35.77,90.65,30.54,52.45,54.56,45.44,96.13,109.52,70.34,3.81,92.83,83.28,79.57,0,4.13,22.01,0.97,3.69,0.44,0.32
(주)경동나비엔,009450,2019/12,46.38,30.97,86.5,32.02,53.62,55.15,44.85,97.23,116.51,80.43,2.19,121.61,81.34,72.18,73.78,6.57,16.17,6.9,34.73,3.1,2.18
(주)경동나비엔,009450,2020/12,50.39,35.66,101.59,32.42,49.61,52.56,47.44,94.38,125.21,80.56,6.84,85.33,90.27,76.58,64.28,10.15,19.47,18.22,84.46,8.64,6.2
(주)경동나비엔,009450,2021/12,52.28,37.1,109.56,32.88,47.72,54.07,45.93,88.25,131.33,82.61,7.64,95.41,84.94,73.62,45.38,12.47,6.23,19.97,272.24,9.17,6.44
(주)경동나비엔,009450,2022/12,50.27,45.71,101.07,27.29,49.73,56.86,43.14,87.47,147.53,80.09,19.42,48.87,75.88,59.92,65.04,16.2,21.08,15.62,56.22,6.74,4.93
(주)경동도시가스,267290,2017/12,,,,,,,,,,,,,,,,,,,,,
(주)경동도시가스,267290,2018/12,56.93,0.29,132.19,56.76,43.07,41.08,58.92,104.83,117.65,117.31,30.93,25287,143.41,117.78,11.92,8.54,4.32,26.32,874.14,15.51,7.49
(주)경동도시가스,267290,2019/12,52.51,0.34,110.55,52.33,47.49,45.18,54.82,105.12,122.35,121.93,30.37,20520.12,121.34,94.99,10.22,9.59,7.8,18.78,292.26,10.3,5.41
(주)경동도시가스,267290,2020/12,46.74,0.38,87.77,46.57,53.26,50.9,49.1,104.63,125.27,124.79,24.21,17036.04,96.46,73.31,10.55,9.43,6.4,4.9,73.8,2.41,1.54
(주)경동도시가스,267290,2021/12,58.5,0.27,140.95,58.34,41.5,41.43,58.57,100.17,116.9,116.59,35.03,28554.04,141.35,120.78,10.76,8.46,5.85,13.09,316.16,7.66,4.75
(주)경동도시가스,267290,2022/12,64.53,0.25,181.95,64.37,35.47,36.87,63.13,96.2,114.92,114.64,14.93,32055.04,171.22,152.3,10.45,8.38,5,14.18,485.27,8.95,4.13
(주)경동인베스트,012320,2011/12,59.88,0.15,149.26,59.79,40.12,43.87,56.13,91.45,125.08,124.89,24.82,49077.92,127.94,109.12,13.83,12.01,3.66,18.86,658.62,10.59,5.52
(주)경동인베스트,012320,2012/12,64.45,0.14,181.3,64.36,35.55,40.13,59.87,88.58,122.86,122.69,31.94,53506.99,149.17,130.7,12.61,11.99,3.26,17.52,802.25,10.49,5.1
(주)경동인베스트,012320,2013/12,62.34,0.1,165.56,62.28,37.66,44.5,55.5,84.62,130.31,130.17,40.6,68590.12,124.72,107.51,12.76,14.5,2.74,16.28,740.76,9.03,3.94
(주)경동인베스트,012320,2014/12,57.33,0.16,134.38,57.24,42.67,50.93,49.07,83.77,140.48,140.25,45.93,40457.84,96.34,80.14,14.6,16.52,2.41,6.6,264.21,3.24,1.49
(주)경동인베스트,012320,2015/12,49.62,0.21,98.47,49.51,50.38,59.21,40.79,85.09,155.88,155.56,23.7,25660.74,68.89,53.75,12.96,17.79,2.73,-2.12,-53.68,-0.87,-0.59
(주)경동인베스트,012320,2016/12,43.69,0.26,77.58,43.57,56.31,61.54,38.46,91.5,151.9,151.5,24.66,22378.76,62.48,46.73,12.84,14.93,2.74,0.01,0.3,0.01,0
(주)경동인베스트,012320,2017/12,34.89,0,53.58,34.89,65.11,97.41,2.59,66.85,18036.28,18036.28,490.09,0,2.66,0.2,0,34.69,0,498.31,0,12.91,6706.41
(주)경동인베스트,012320,2018/12,14.04,0.2,16.33,14.01,85.96,97.38,2.62,88.28,10528.72,10508.04,1543.24,0,2.69,0.14,0,13.9,0,307.01,0,8.05,343.76
(주)경동인베스트,012320,2019/12,14.11,0.4,16.42,14.05,85.89,97.39,2.61,88.2,573.42,571.15,10.84,0,2.68,2.53,27.89,11.65,0.09,16.66,506.22,0.43,15.93
(주)경동인베스트,012320,2020/12,11.45,0.46,12.93,11.39,88.55,99.53,0.47,88.97,3110.59,3096.31,45.25,0,0.47,0.37,31.82,11.08,0.09,-164.38,-913.05,-0.78,-30.89
(주)경동인베스트,012320,2021/12,12.03,0.35,13.68,11.99,87.97,99.61,0.39,88.31,5001.46,4984.21,269.89,0,0.39,0.24,39.32,11.79,0.06,-206.96,-1388.37,-0.81,-27.97
(주)경동인베스트,012320,2022/12,12.28,0.57,14,12.21,87.72,99.54,0.46,88.13,6732.32,6693.88,62.65,0,0.47,0.18,70.04,12.1,0.04,108.21,1151.8,0.5,13
(주)경방,000050,2011/12,9.29,57.7,10.25,3.93,90.71,50.8,49.2,178.55,34.19,14.46,1.43,2.3,96.85,53.52,86.94,-17.89,58.12,0.07,0.11,0.03,0.16
(주)경방,000050,2012/12,7.81,49.45,8.48,3.95,92.19,51.45,48.55,179.18,83.82,42.37,2.47,7.71,94.36,18.12,26.24,-1.51,56.71,1.25,2.07,0.6,2.97
(주)경방,000050,2013/12,6.3,44.79,6.73,3.48,93.7,54.36,45.64,172.38,89.73,49.54,3.77,10.14,83.97,12.92,21.01,-0.72,47.72,6.75,11.88,3.08,14.68
(주)경방,000050,2014/12,6.56,41.37,7.02,3.85,93.44,51.1,48.9,182.84,21.53,12.62,1.19,53.02,95.68,59.65,0,-23.92,52.76,6.41,11.63,3.14,15.56
(주)경방,000050,2015/12,6.65,44.89,7.12,3.67,93.35,53.34,46.66,175.02,58.2,32.08,2.78,44.74,87.49,21.42,31.45,-4.78,45.6,6.26,12.02,2.92,11.96
(주)경방,000050,2016/12,6.51,41.79,6.96,3.79,93.49,55.8,44.2,167.55,66.76,38.86,2.6,49.45,79.22,17.48,26.4,-3.24,36.42,9.67,21.04,4.28,16.85
(주)경방,000050,2017/12,5.96,31.45,6.34,4.09,94.04,59.29,40.71,158.6,28.67,19.65,1.88,67.68,68.65,35.07,0,-14.83,28.1,11.57,28.28,4.71,19.61
(주)경방,000050,2018/12,7.19,40.35,7.74,4.29,92.81,59.45,40.55,156.12,85.68,51.11,3.02,45.3,68.21,14.11,24.56,-1.2,29.04,8.11,19.06,3.29,14.46
(주)경방,000050,2019/12,17.26,6.24,20.87,16.19,82.74,57.14,42.86,144.78,148.68,139.4,2.62,120.63,75,20.32,37.33,5.65,32.48,8.52,19.68,3.65,18.68
(주)경방,000050,2020/12,5.55,6.83,5.87,5.17,94.45,62.64,37.36,150.78,30.22,28.15,15.17,326.41,59.64,29.31,79.62,-12.81,19.39,12.34,37.97,4.61,24.73
(주)경방,000050,2021/12,5.5,15.58,5.82,4.64,94.5,63.15,36.85,149.65,40.88,34.51,5.85,162.84,58.36,21.3,44.44,-7.95,23.48,4.52,11.23,1.67,7.44
(주)경방,000050,2022/12,4.56,14.5,4.77,3.9,95.44,66.58,33.42,143.35,57.95,49.55,11.24,271.44,50.19,11.81,8.13,-3.31,18.64,6.64,17.89,2.22,9.39
(주)경보제약,214390,2011/12,,,,,,,,,,,,,,,,,,,,,
(주)경보제약,214390,2012/12,,,,,,,,,,,,,,,,,,,,,
(주)경보제약,214390,2013/12,59.02,38.05,144.01,36.56,40.98,46.18,53.82,88.74,139.91,86.67,8.16,50.89,116.53,91.34,81.38,16.83,54.76,28.03,59.65,15.08,13.33
(주)경보제약,214390,2014/12,58.01,44.22,138.15,32.36,41.99,40.66,59.34,103.26,113.85,63.5,8.12,42.43,145.92,125.3,78.85,7.06,69.19,18.89,39.84,11.21,11.09
(주)경보제약,214390,2015/12,53.77,47.12,116.3,28.43,46.23,62.83,37.17,73.59,162.85,86.12,6.82,33.52,59.17,52.55,87.21,20.75,31.83,13.95,25.94,5.19,5.7
(주)경보제약,214390,2016/12,50.18,46.53,100.71,26.83,49.82,63.51,36.49,78.44,140.58,75.17,6.3,33.04,57.44,56.19,0,14.48,31.75,19.89,35.99,7.26,7.92
(주)경보제약,214390,2017/12,54,43.35,117.41,30.59,46,69.07,30.93,66.59,183.24,103.8,10.61,32.21,44.77,42.67,98.44,24.53,20.37,40.35,88.69,12.48,13.34
(주)경보제약,214390,2018/12,58.18,41.49,139.11,34.04,41.82,67.24,32.76,62.2,186.01,108.83,7.19,28.08,48.73,46.52,98.94,26.9,28.57,16.99,28.97,5.57,6.13
(주)경보제약,214390,2019/12,52.22,50.18,109.27,26.01,47.78,62.72,37.28,76.19,148.16,73.81,8.08,24.55,59.43,56.19,96.61,16.97,37.83,12.71,19.97,4.74,5.88
(주)경보제약,214390,2020/12,54.57,44.99,120.12,30.02,45.43,61.62,38.38,73.72,147.38,81.08,12.2,22.99,62.27,60.08,98.12,17.54,40.54,22.88,35.14,8.78,10.33
(주)경보제약,214390,2021/12,46.91,51.88,88.36,22.57,53.09,61.48,38.52,86.35,125.17,60.23,4.83,28.44,62.65,60.96,99.16,9.43,38.84,21.23,34.25,8.18,11.36
(주)경보제약,214390,2022/12,48.36,49.38,93.65,24.48,51.64,59.74,40.26,86.44,121.72,61.61,6.64,25.66,67.39,66.5,99.63,8.63,44.89,14.51,21.77,5.84,7.16
(주)경인양행,012610,2011/12,40.29,51.92,67.47,19.37,59.71,64.63,35.37,92.39,153.12,73.62,2.92,17.54,54.72,40.71,78.22,13.98,40.04,-1.26,-1.72,-0.45,-0.85
(주)경인양행,012610,2012/12,39.3,40.88,64.74,23.23,60.7,67.25,32.75,90.26,134.26,79.37,7.61,20.09,48.69,43.52,0,10.03,34.65,15.8,22.2,5.17,8.82
(주)경인양행,012610,2013/12,44.85,49.28,81.32,22.75,55.15,64.86,35.14,85.04,139.1,70.55,5.45,23.26,54.19,49.72,0,12.61,34.12,6.9,10.96,2.42,3.64
(주)경인양행,012610,2014/12,40.11,53.55,66.97,18.63,59.89,69.74,30.26,85.88,167.52,77.81,9.7,9.33,43.39,34.33,82.89,16.17,31.36,8.34,11.54,2.52,3.54
(주)경인양행,012610,2015/12,41.34,55.18,70.47,18.53,58.66,67.9,32.1,86.39,138.3,61.98,7.34,12,47.27,44.02,0,11.45,34.97,7.88,10.66,2.53,3.96
(주)경인양행,012610,2016/12,43.57,52.36,77.21,20.76,56.43,65.86,34.14,85.68,135.07,64.35,10.24,25.88,51.83,48.98,0,11.31,32.19,3.63,5.84,1.24,2
(주)경인양행,012610,2017/12,42.12,51.14,72.78,20.58,57.88,64.28,35.72,90.05,133.19,65.08,10.52,11.91,55.58,49.2,89.93,10.5,41.63,4.28,5.71,1.53,2.34
(주)경인양행,012610,2018/12,47.89,52.15,91.89,22.92,52.11,57.48,42.52,90.67,129.1,61.78,10.89,19.58,73.99,64.54,84.83,10.79,53.67,0.53,0.74,0.23,0.35
(주)경인양행,012610,2019/12,45.3,58.52,82.81,18.79,54.7,52.77,47.23,103.66,111.83,46.39,9.41,14.01,89.5,76.76,82.98,4.79,71.19,-0.36,-0.46,-0.17,-0.27
(주)경인양행,012610,2020/12,42.54,45.78,74.02,23.06,57.46,49.62,50.38,115.81,107.54,58.31,25.76,16.46,101.53,79.71,75.13,2.98,85.58,9.01,10.69,4.54,8.17
(주)경인양행,012610,2021/12,50.8,40.86,103.25,30.04,49.2,45.08,54.92,109.15,104.5,61.8,28.83,16.63,121.84,107.84,85.29,2.19,95.17,7.61,9.74,4.18,6.99
(주)경인양행,012610,2022/12,41.98,66.95,72.35,13.87,58.02,53.62,46.38,108.22,103.73,34.28,7.37,5.68,86.51,75.48,84.55,1.51,71.39,6.14,7.44,2.85,4.6
(주)광명전기,017040,2011/12,50.52,17.34,102.11,41.76,49.48,56.99,43.01,86.82,128.4,106.14,51.72,127.1,75.46,69.04,98,11.17,37.22,9.71,19.68,4.17,7.2
(주)광명전기,017040,2012/12,57.32,21.95,134.29,44.74,42.68,52.9,47.1,80.68,133.75,104.39,52.12,73.53,89.02,81.01,98.64,14.46,43.45,3.05,6.26,1.44,1.89
(주)광명전기,017040,2013/12,60.75,18.87,154.79,49.29,39.25,57.63,42.37,68.1,158.26,128.4,49.68,45.31,73.51,66.61,98.82,22.36,31.44,2.01,4.71,0.85,1
(주)광명전기,017040,2014/12,64.15,18.85,178.96,52.06,35.85,56.38,43.62,63.58,163.45,132.64,47.15,99.34,77.36,69.61,0,24.9,26.34,8.63,25.35,3.76,3.89
(주)광명전기,017040,2015/12,58.53,16.94,141.12,48.61,41.47,66.17,33.83,62.68,198.38,164.78,117.58,108.12,51.13,44.59,0,29.02,21.75,30.36,71.38,10.27,11.9
(주)광명전기,017040,2016/12,49.56,14.35,98.24,42.44,50.44,68.85,31.15,73.27,189.33,162.16,94.3,97.24,45.25,38.02,0,23.38,14.48,21.16,66.15,6.59,8.53
(주)광명전기,017040,2017/12,50.19,14.2,100.77,43.06,49.81,66.29,33.71,75.14,173.38,148.75,85.34,131.83,50.86,43.67,0,21.24,16.97,9.3,27.87,3.14,3.85
(주)광명전기,017040,2018/12,48.31,18.25,93.46,39.5,51.69,70.87,29.13,72.94,196.18,160.38,90.71,83.52,41.11,34.75,0,23.68,16.48,1.73,4.31,0.5,0.64
(주)광명전기,017040,2019/12,54.89,10.02,121.68,49.39,45.11,66.99,33.01,67.34,188.33,169.46,70.84,138.54,49.27,43.51,99.78,25.74,15.49,21.11,67.17,6.97,7.84
(주)광명전기,017040,2020/12,62.3,13.22,165.25,54.06,37.7,66.12,33.88,57.02,205.86,178.63,71.22,69.38,51.25,45.77,98.58,32.04,8.81,30.33,176.4,10.28,13.66
(주)광명전기,017040,2021/12,65.41,17.33,189.1,54.07,34.59,68.37,31.63,50.6,230.44,190.5,72.32,95.83,46.27,41.52,99.4,37.02,8.39,5.29,29.16,1.67,2.05
(주)광명전기,017040,2022/12,62.43,16.41,166.16,52.18,37.57,68.34,31.66,54.98,211.09,176.45,35.43,113.27,46.33,43.27,99.71,32.85,7.21,-2.78,-17.83,-0.88,-1.04
(주)광주신세계,037710,2011/12,68.51,1.9,217.56,67.21,31.49,81.47,18.53,38.65,394.26,386.78,49.72,127.72,22.74,21.33,0,51.13,0,82.68,0,15.32,26.56
(주)광주신세계,037710,2012/12,66.81,1.61,201.29,65.73,33.19,83.97,16.03,39.53,436.27,429.24,66.05,109.43,19.09,18.24,0,51.5,0,82.79,0,13.27,26.74
(주)광주신세계,037710,2013/12,3.94,17.07,4.1,3.27,96.06,62.27,37.73,154.27,17.84,14.79,2.78,110.65,60.6,35.49,44.54,-18.15,44.06,22.95,31.56,8.66,27.51
(주)광주신세계,037710,2014/12,3.76,19.2,3.91,3.04,96.24,68.73,31.27,140.03,24.42,19.73,2.37,99.76,45.5,22.42,26.38,-11.65,30.25,26.34,39.63,8.24,26.26
(주)광주신세계,037710,2015/12,5.08,15.26,5.35,4.31,94.92,74.51,25.49,127.39,20.04,16.98,6.62,98.11,34.21,34.03,0,-20.27,20.35,30.44,51.18,7.76,24.92
(주)광주신세계,037710,2016/12,4.95,16.83,5.2,4.11,95.05,81.51,18.49,116.62,26.9,22.37,0.77,84.53,22.69,22.56,0,-13.44,9.53,42.18,100.44,7.8,24.3
(주)광주신세계,037710,2017/12,5.08,16.2,5.35,4.25,94.92,88.45,11.55,107.32,44.33,37.15,1.77,89.16,13.06,12.94,0,-6.37,0.97,67.03,905.51,7.74,24.19
(주)광주신세계,037710,2018/12,11.13,3.38,12.53,10.76,88.87,89.15,10.85,99.68,103.59,100.09,62.74,170.92,12.17,12.05,0,0.39,0,69.6,0,7.55,38.89
(주)광주신세계,037710,2019/12,13.71,2.71,15.89,13.34,86.29,87.87,12.13,98.2,136.34,132.65,78.56,56.38,13.8,11.44,89.01,3.65,0.01,70.26,100408.13,8.52,41.39
(주)광주신세계,037710,2020/12,18.16,2.03,22.18,17.79,81.84,89.02,10.98,91.94,201.12,197.04,120.21,35.21,12.34,10.14,70.58,9.13,0.02,72.56,51599.72,7.97,42.38
(주)광주신세계,037710,2021/12,25.05,1.1,33.42,24.78,74.95,87.51,12.49,85.65,234.16,231.59,185.67,46.5,14.28,12.23,89.81,14.35,0.01,60.22,99321.62,7.52,37.72
(주)광주신세계,037710,2022/12,27.52,1.17,37.97,27.2,72.48,86.48,13.52,83.82,265.24,262.13,202.69,44.45,15.64,12,11.5,17.14,1.94,59.09,475.93,7.99,39.48
(주)국동,005320,2011/12,53.71,35.53,116.04,34.63,46.29,6.37,93.63,726.57,57.68,37.18,2.42,72.34,1469.67,1461.71,0,-39.41,1170.51,-0.45,-0.56,-0.42,-0.18
(주)국동,005320,2012/12,50.24,45.6,100.95,27.33,49.76,7.75,92.25,642.21,54.88,29.85,0.04,47.5,1190.51,1181.36,0,-41.31,1004.76,3.53,4.18,3.26,1.27
(주)국동,005320,2013/12,60.74,41.22,154.71,35.7,39.26,14.8,85.2,265.32,71.88,42.25,0.78,48.89,575.8,571.03,0,-23.76,475.63,1.91,2.31,1.63,0.68
(주)국동,005320,2014/12,67.62,22.98,208.86,52.08,32.38,26.85,73.15,120.58,116.57,89.78,17.96,28.93,272.43,216.05,77.59,9.61,240.74,-4.18,-4.73,-3.06,-1.38
(주)국동,005320,2015/12,52.13,39.76,108.91,31.4,47.87,33.81,66.19,141.59,95.3,57.41,2.26,25.28,195.78,161.81,80.07,-2.57,167.73,-0.41,-0.48,-0.27,-0.18
(주)국동,005320,2016/12,59.61,30.48,147.56,41.44,40.39,46.53,53.47,86.81,170.65,118.63,28.6,24.13,114.92,75.07,59.86,24.68,98.02,-1.02,-1.19,-0.54,-0.37
(주)국동,005320,2017/12,52.67,33.08,111.3,35.25,47.33,51.41,48.59,92.05,121.5,81.3,8.02,0,94.5,84.33,87.46,9.32,81.15,-7.45,-8.68,-3.62,-2.09
(주)국동,005320,2018/12,58.2,25.36,139.21,43.43,41.8,51.73,48.27,80.81,120.57,89.99,1.8,0,93.3,93.3,0,9.93,71.18,-9.21,-12.07,-4.45,-2.62
(주)국동,005320,2019/12,56.62,20.55,130.52,44.98,43.38,56.11,43.89,77.31,211.56,168.08,14.52,0,78.21,47.69,53.14,29.86,65.11,6.56,7.88,2.88,2.4
(주)국동,005320,2020/12,67.2,12.7,204.86,58.66,32.8,49.17,50.83,66.71,141.94,123.91,93.67,0,103.36,96.28,91.09,19.85,79.49,32.99,42.9,16.77,13.24
(주)국동,005320,2021/12,57.54,49.33,135.49,29.15,42.46,73.19,26.81,58.02,218.65,110.78,20.5,0,36.63,35.95,96.91,31.22,21.94,17.83,29.76,4.78,4.63
(주)국동,005320,2022/12,59.88,36.12,149.23,38.25,40.12,67.52,32.48,59.43,185.79,118.69,49.25,0,48.11,47.73,98.61,27.65,27.31,-23.09,-40.69,-7.5,-5.05
(주)국보,001140,2011/12,40.95,1.69,69.36,40.26,59.05,34.77,65.23,169.81,74.66,73.39,0.88,3908.58,187.58,157.75,89.78,-13.9,80.86,2.07,4.81,1.35,1.11
(주)국보,001140,2012/12,38.86,2.04,63.55,38.07,61.14,33.69,66.31,181.47,70.74,69.29,0.88,2608.94,196.8,163.04,91.1,-16.08,100.69,-0.4,-0.77,-0.26,-0.23
(주)국보,001140,2013/12,37.6,2.1,60.27,36.82,62.4,29.16,70.84,213.97,65.56,64.18,0.55,2573.77,242.92,196.71,85.2,-19.76,117.99,0.04,0.09,0.03,0.03
(주)국보,001140,2014/12,34.59,2.2,52.88,33.83,65.41,23.96,76.04,273.05,56.07,54.84,0.67,2192.66,317.44,257.5,85.01,-27.1,152.63,2.58,5.38,1.97,1.92
(주)국보,001140,2015/12,32.13,1.6,47.35,31.62,67.87,21.35,78.65,317.88,50.18,49.38,0.4,3044.82,368.4,299.94,87.84,-31.9,173,-0.51,-1.08,-0.4,-0.37
(주)국보,001140,2016/12,31.76,1.53,46.54,31.27,68.24,17.04,82.96,400.57,45.86,45.15,0.25,4267.43,487,406.56,89.72,-37.5,215.75,-0.4,-0.91,-0.33,-0.33
(주)국보,001140,2017/12,25.48,2.28,34.2,24.9,74.52,22.97,77.03,324.37,39.82,38.91,2.05,3713.41,335.3,278.59,86.89,-38.51,169.47,-2.41,-4.77,-1.86,-1.74
(주)국보,001140,2018/12,25.43,3.06,34.09,24.65,74.57,25.39,74.61,293.7,41.57,40.3,0.93,2654.51,293.84,240.88,93.75,-35.74,103.45,-12.82,-36.41,-9.56,-6.52
(주)국보,001140,2019/12,30.1,1.96,43.06,29.51,69.9,21.37,78.63,327.15,47.14,46.21,6.81,2698.45,368.02,298.84,80.8,-33.75,206.91,-13.64,-24.27,-10.73,-10.58
(주)국보,001140,2020/12,35.14,14.82,54.17,29.93,64.86,42.07,57.93,154.19,71.95,61.29,1.4,265.43,137.72,116.09,83.61,-13.7,75.34,-18.67,-34.14,-10.82,-15.06
(주)국보,001140,2021/12,31.96,2.81,46.97,31.06,68.04,42.45,57.55,160.29,64.26,62.45,15.29,874.89,135.58,117.15,87.92,-17.77,79,-8.89,-15.27,-5.12,-7.73
(주)국보,001140,2022/12,30.86,1.05,44.63,30.53,69.14,50.57,49.43,136.72,87.06,86.14,28.15,2899.37,97.75,70.1,72.77,-4.59,52.97,3.16,5.83,1.56,2.27
(주)금양,001570,2011/12,40.43,13.72,67.87,34.88,59.57,34.67,65.33,171.8,70.86,61.14,14.26,164.03,188.41,164.56,90.58,-16.63,147.98,1.77,2.26,1.16,1.42
(주)금양,001570,2012/12,36.83,15.2,58.29,31.23,63.17,35.58,64.42,177.54,72.54,61.51,19.08,108.1,181.03,142.67,81.14,-13.94,149.41,2.52,3.06,1.63,1.91
(주)금양,001570,2013/12,42.77,13.72,74.73,36.9,57.23,31.88,68.12,179.53,75.75,65.36,8.02,71.5,213.69,177.11,85.95,-13.69,185.33,-6.91,-7.97,-4.71,-5.08
(주)금양,001570,2014/12,39.71,19.01,65.85,32.16,60.29,32.03,67.97,188.26,75.64,61.26,13.34,155.45,212.24,163.9,75.96,-12.79,158.05,1.81,2.43,1.23,1.3
(주)금양,001570,2015/12,40.58,14.76,68.3,34.59,59.42,29.66,70.34,200.33,61.98,52.83,6.8,252.89,237.17,220.76,96.49,-24.89,168.15,11.39,16.07,8.01,8.28
(주)금양,001570,2016/12,35.22,11.15,54.36,31.29,64.78,12.71,87.29,509.65,43.35,38.52,5.13,289.67,686.69,639.1,89.96,-46.02,415.98,2.35,3.88,2.05,2.23
(주)금양,001570,2017/12,35.06,14.7,53.99,29.91,64.94,18.7,81.3,347.27,45.18,38.54,5.46,259.33,434.75,414.93,93.5,-42.53,221.22,4.95,9.72,4.02,4.46
(주)금양,001570,2018/12,30.99,18.6,44.9,25.23,69.01,31.63,68.37,218.18,46.53,37.88,9.23,109.16,216.15,210.56,99.14,-35.61,146.43,5.16,7.62,3.53,3.62
(주)금양,001570,2019/12,36.06,16.94,56.4,29.95,63.94,20.36,79.64,314.05,49.26,40.92,15.2,39.8,391.17,359.55,89.73,-37.14,254.01,-3.16,-4.86,-2.51,-3.18
(주)금양,001570,2020/12,30.72,19.6,44.34,24.7,69.28,28.96,71.04,239.23,78.92,63.45,22.85,16.56,245.3,134.41,62.46,-8.21,182,-0.77,-1.03,-0.54,-0.72
(주)금양,001570,2021/12,45.47,28.45,83.38,32.53,54.53,25.29,74.71,215.63,101.26,72.46,11.94,38.29,295.42,177.54,60.99,0.57,233.64,-10.04,-12.69,-7.5,-9.98
(주)금양,001570,2022/12,35.56,23.16,55.19,27.33,64.44,38.09,61.91,169.17,90.51,69.55,11.08,101.39,162.53,103.15,59.83,-3.73,117.43,-1.2,-1.67,-0.75,-1.02
(주)금호에이치티,214330,2011/12,,,,,,,,,,,,,,,,,,,,,
(주)금호에이치티,214330,2012/12,,,,,,,,,,,,,,,,,,,,,
(주)금호에이치티,214330,2013/12,72.01,34.76,257.32,46.99,27.99,54.36,45.64,51.48,164.28,107.19,12.58,60.56,83.96,80.64,0,28.18,32.39,18.52,48.01,8.45,5.97
(주)금호에이치티,214330,2014/12,73.17,22.54,272.76,56.68,26.83,60.57,39.43,44.29,216.45,167.66,0.95,40.98,65.09,55.81,76.64,39.37,37.28,3.66,6.4,1.44,0.84
